1754.6666	0.7387
1760.0000	0.7320
1765.3334	0.7208
1770.6666	0.6865
1776.0000	0.6849
1781.3334	0.7078
1786.6666	0.6765
1792.0000	0.6898
1797.3334	0.7224
1802.6666	0.6657
2698.6667	0.6606
2704.0000	0.6508
2709.3333	0.6344
2714.6667	0.6657
2720.0000	0.6306
2725.3333	0.6378
2730.6667	0.6591
2736.0000	0.6064
2741.3333	0.5895
2746.6667	0.5406
2752.0000	0.5767
2757.3333	0.5748
2762.6667	0.5531
2768.0000	0.5482
2773.3333	0.5348
2778.6667	0.5624
2784.0000	0.5459
2789.3333	0.5164
2794.6667	0.5299
2800.0000	0.4831
2805.3333	0.5693
2810.6667	0.5442
2816.0000	0.5554
2821.3333	0.5195
2826.6667	0.5283
2832.0000	0.5412
2837.3333	0.6067
2842.6667	0.7532
2848.0000	0.8494
2853.3333	0.9449
2858.6667	0.9969
2864.0000	1.0152
2869.3333	1.0182
2874.6667	1.0863
2880.0000	1.1425
2885.3333	1.1883
2890.6667	1.2050
2896.0000	1.1775
2901.3333	1.1789
2906.6667	1.1867
2912.0000	1.1529
2917.3333	1.1911
2922.6667	1.1909
2928.0000	1.2609
2933.3333	1.2229
2938.6667	1.2012
2944.0000	1.1048
2949.3333	1.0220
2954.6667	0.9194
2960.0000	0.8932
2965.3333	0.7947
2970.6667	0.7972
2976.0000	0.6656
2981.3333	0.6344
2986.6667	0.5725
2992.0000	0.5260
2997.3333	0.4794
3002.6667	0.4430
3008.0000	0.4334
3013.3333	0.3706
3018.6667	0.3497
3024.0000	0.3390
3029.3333	0.3139
3034.6667	0.3412
3040.0000	0.3647
3045.3333	0.3435
3050.6667	0.3159
3056.0000	0.3531
3061.3333	0.3349
3066.6667	0.3421
3072.0000	0.2672
3077.3333	0.2752
3082.6667	0.1907
3088.0000	0.2230
3093.3333	0.2240
3098.6667	0.1992
3104.0000	0.2458
3109.3333	0.2526
3114.6667	0.2482
3120.0000	0.1945
3125.3333	0.1976
3130.6667	0.1972
3136.0000	0.2047
3141.3333	0.2169
3146.6667	0.1868
3152.0000	0.2018
3157.3333	0.1623
3162.6667	0.2137
3168.0000	0.1831
3173.3333	0.2026
3178.6667	0.1899
3184.0000	0.1529
3189.3333	0.2110
3194.6667	0.1726
3200.0000	0.2250
